seller_id_values,seller_city,seller_state,total_products,total_orders,Revenue_2016,Revenue_2017,Revenue_2018,total_revenue
S02125,sa~o paulo,SP,10,10,0,421.27,0,421.27
S02129,ribeirao preto,SP,55,55,4849.41,4849.41,4849.41,14548.23
S02137,sa~o paulo,SP,18,18,0,25185.49,0,25185.49
S02138,sao goncalo,RJ,107,107,0,9067.59,9067.59,18135.18
S02150,sa~o paulo,SP,9,9,0,1105.33,0,1105.33
S02152,caxias do sul,RS,45,45,0,29380.49,29380.49,58760.98
S02153,araguari,MG,33,33,3266.78,3266.78,0,6533.56
S02166,ipira,SC,4,4,0,0,1526.76,1526.76
S02167,sa~o paulo,SP,4,4,0,0,478.42,478.42
S02168,sorocaba,SP,2,2,0,0,101.99,101.99
S02186,itapecerica da serra,SP,1,1,0,0,85.27,85.27
S02187,ribeirao preto,SP,1,1,0,0,103.7,103.7
S02188,florianopolis,SC,16,16,0,1188.28,0,1188.28
S02193,sa~o paulo,SP,1,1,0,87.82,0,87.82
S02205,florianopolis,SC,2,2,0,1090.02,0,1090.02
S02805,pato branco,PR,8,8,0,365.29,0,365.29
S02806,votuporanga,SP,2,2,0,0,287.51,287.51
S02812,sa~o paulo,SP,41,41,3911.04,3911.04,0,7822.08
S02819,praia grande,SP,660,660,0,48301.52,48301.52,96603.04
S02824,joinville,SC,3,3,0,0,174.61,174.61
S02825,sa~o paulo,SP,10,10,0,5481.98,5481.98,10963.96
S02830,florianopolis,SC,3,3,0,0,357.35,357.35
S02837,sa~o paulo,SP,1169,1169,0,53064.5099999998,53064.5099999998,106129.02
S02838,messias targino,RN,1,1,0,0,125.64,125.64
S02841,sa~o paulo,SP,3,3,0,0,84.01,84.01
S02843,sa~o paulo,SP,9,9,0,5787.94,5787.94,11575.88
S02846,embu guacu,SP,19,19,0,661.84,661.84,1323.68
S02854,ribeirao preto,SP,3,3,0,302.06,0,302.06
S02855,armacao dos buzios,RJ,3,3,0,296.41,0,296.41
S02856,sa~o paulo,SP,4,4,0,0,107.42,107.42
S02860,florianopolis,SC,2,2,0,0,91.8,91.8
S02872,teresopolis,RJ,168,168,0,82719.99,82719.99,165439.98
S02877,ponta grossa,PR,3,3,0,998.41,0,998.41
S02878,ribeirao preto,SP,47,47,0,0,3108.38,3108.38
S02880,sa~o paulo,SP,1,1,0,0,244.02,244.02
S02891,sa~o paulo,SP,327,327,0,14449.12,14449.12,28898.2400000001
S02893,joinville,SC,43,43,0,5481.98,5481.98,10963.96
S02896,aracatuba,SP,51,51,0,3280.19,3280.19,6560.38
S02906,catanduva,SP,1,1,39.09,0,0,39.09
S02909,osasco,SP,11,11,0,1101.41,0,1101.41
S02912,cambe,PR,1,1,0,0,152.99,152.99
S02913,sa~o paulo,SP,2,2,0,558.07,0,558.07
S02914,sa~o paulo,SP,16,16,0,0,2436.8,2436.8
S02915,santo andre,SP,9,9,0,0,358.22,358.22
S02917,brusque,SC,2,2,0,0,410.75,410.75
S02918,carapicuiba,SP,36,36,0,6610.07,6610.07,13220.14
S02925,curitiba,PR,15,15,0,7877.96,7877.96,15755.92
S02926,sa~o paulo,SP,1,1,0,0,34.59,34.59
S02927,cachoeirinha,RS,8,8,0,0,1484.9,1484.9
S02928,sa~o paulo,SP,54,54,0,2795.26,2795.26,5590.52
S02930,sa~o paulo,SP,4,4,0,3762.08,0,3762.08
S02931,bariri,SP,3,3,0,1788.34,0,1788.34
S02956,sa~o paulo,SP,10,10,0,3188.24,3188.24,6376.48
S02959,maringa,PR,209,209,0,20368.19,20368.19,40736.38
S02960,guarulhos,SP,83,83,0,0,7125.33,7125.33
S02961,santo andre,SP,18,18,0,1553.95,1553.95,3107.9
S02970,pedreira,SP,20,20,0,3358.19,3358.19,6716.38
S02971,São Bernardo do Campo,SP,119,119,0,56138.01,56138.01,112276.02
S02972,sorocaba,SP,19,19,0,654.44,654.44,1308.88
S02973,sa~o paulo,SP,1,1,92.97,0,0,92.97
S02974,taruma,SP,13,13,0,0,2115.83,2115.83
S02980,pilar do sul,SP,26,26,0,3501.69,3501.69,7003.38
S02981,marechal candido rondon,PR,5,5,0,0,247.02,247.02
S02999,maringa,PR,7,7,0,2986.87,2986.87,5973.74
S03012,sorocaba,SP,5,5,0,0,225.61,225.61
S03013,santo antonio de posse,SP,16,16,0,4157.02,4157.02,8314.04
S03016,sa~o paulo,SP,2,2,0,298.37,0,298.37
S03019,orleans,SC,1,1,0,0,236.79,236.79
S03020,rio de janeiro,RJ,2,2,0,0,833.15,833.15
S03037,pelotas,RS,1,1,0,31.82,0,31.82
S03041,maua,SP,1,1,0,0,172.04,172.04
S03044,salvador,BA,5,5,0,0,606.96,606.96
S03045,sa~o paulo,SP,2,2,0,190.16,190.16,380.32
S03054,sa~o paulo,SP,3,3,0,0,633.63,633.63
S03055,votorantim,SP,3,3,0,122.57,0,122.57
S03060,curitiba,PR,35,35,0,4921.27,4921.27,9842.54
S03067,osasco,SP,17,17,0,2752.44,2752.44,5504.88
S03084,sa~o paulo,SP,11,11,0,669.18,669.18,1338.36
S03085,guarulhos,SP,9,9,0,7188.62,0,7188.62
S02883,sa~o paulo,SP,2,2,0,0,352.56,352.56
S02886,bauru,SP,4,4,0,240.44,240.44,480.88
S02894,uberaba,MG,5,5,0,1086.6,0,1086.6
S02895,nova iguacu,RJ,1,1,0,262.1,0,262.1
S02902,tubarao,SC,1,1,1227.78,0,0,1227.78
S02905,santa terezinha de itaipu,PR,22,22,0,1575.91,1575.91,3151.82
S02907,pirassununga,SP,1,1,0,0,102.09,102.09
S02908,maua,SP,69,69,0,4300.36,4300.36,8600.72
S02910,sa~o paulo,SP,1,1,0,0,43.39,43.39
S02911,sa~o paulo,SP,2,2,0,0,86.26,86.26
S02922,sa~o paulo,SP,4,4,0,1087.99,0,1087.99
S02923,santana de parnaiba,SP,2,2,0,180.53,0,180.53
S02924,porto alegre,RS,17,17,0,1881.32,1881.32,3762.64
S02946,ribeirao preto,SP,1,1,0,0,28.29,28.29
S02947,pinhalzinho,SC,2,2,0,0,262.78,262.78
S02948,Brasilia,DF,87,87,0,12170,12170,24340
S02949,sa~o paulo,SP,15,15,0,0,1828.59,1828.59
S02952,São Bernardo do Campo,SP,6,6,0,299.28,299.28,598.56
S02955,sao jose do rio preto,SP,1,1,0,0,62.87,62.87
S02957,braganca paulista,SP,5,5,0,410.91,410.91,821.82
S02958,piracicaba,SP,188,188,0,24666.58,24666.58,49333.16
S02995,São Bernardo do Campo,SP,220,220,0,69864.9400000001,69864.9400000001,139729.88
S02996,ibitinga,SP,1,1,0,0,77.75,77.75
S02997,ibitinga,SP,72,72,0,3797.88,3797.88,7595.76
S02998,novo hamburgo,RS,3,3,0,487.44,0,487.44
S03001,palhoca,SC,10,10,0,1144.83,1144.83,2289.66
S03004,porto ferreira,SP,3,3,0,0,541.06,541.06
S03005,sa~o paulo,SP,6,6,0,363.41,363.41,726.82
S03008,campanha,MG,1,1,0,106.39,0,106.39
S03010,sa~o paulo,SP,21,21,0,1680.99,1680.99,3361.98
S03017,lorena,SP,5,5,0,0,1350.14,1350.14
S03021,sumare,SP,2,2,0,51.36,0,51.36
S03024,icara,SC,57,57,7355.99,7355.99,7355.99,22067.97
S03025,sumare,SP,586,586,0,204084.73,204084.73,408169.46
S03030,pedreira,SP,1,1,0,55.85,0,55.85
S03042,campinas,SP,5,5,0,178.01,0,178.01
S03046,sa~o paulo,SP,4,4,0,230.52,0,230.52
S03048,sa~o paulo,SP,4,4,0,171.88,171.88,343.76
S03051,limeira,SP,3,3,0,548.27,548.27,1096.54
S03058,sao jose do rio preto,SP,13,13,0,2572.34,2572.34,5144.68
S03064,arinos,MG,9,9,0,771.09,0,771.09
S03065,campinas,SP,297,297,0,68702.69,68702.69,137405.38
S03071,campinas,SP,6,6,0,0,1215.96,1215.96
S03074,pedreira,SP,110,110,0,9208.74,9208.74,18417.48
S03075,nova friburgo,RJ,9,9,0,0,2897.95,2897.95
S03078,niteroi,RJ,1,1,50.86,0,0,50.86
S03081,curitiba,PR,7,7,0,0,529.16,529.16
S03088,londrina,PR,18,18,0,0,3206.98,3206.98
S03090,guarulhos,SP,29,29,0,0,1934.58,1934.58
S02209,maua,SP,8,8,0,0,855.05,855.05
S02213,blumenau,SC,9,9,0,0,1499.6,1499.6
S02214,duque de caxias,RJ,12,12,0,7334.1,7334.1,14668.2
S02217,curitiba,PR,4,4,0,419.67,0,419.67
S02218,ibitinga,SP,6,6,0,0,388.49,388.49
S02225,sa~o paulo,SP,6,6,0,517.62,517.62,1035.24
S02229,sa~o paulo,SP,1,1,0,0,198.69,198.69
S02232,sa~o paulo,SP,15,15,0,0,959.35,959.35
S02236,sa~o paulo,SP,2,2,0,0,353.26,353.26
S02240,rio de janeiro,RJ,1,1,0,289.04,0,289.04
S02241,porto ferreira,SP,1,1,0,0,93.13,93.13
S02255,sa~o paulo,SP,17,17,0,12028.79,12028.79,24057.58
S02262,curitiba,PR,1,1,0,0,105.34,105.34
S02273,ibitinga,SP,3,3,0,0,246.22,246.22
S02274,assis,SP,45,45,0,4880.54,4880.54,9761.08
S02276,guarulhos,SP,14,14,0,0,3573.36,3573.36
S02277,sa~o paulo,SP,1,1,0,31.78,0,31.78
S02278,Brasilia,DF,87,87,0,8686.72,8686.72,17373.44
S02282,bauru,SP,13,13,0,826.2,826.2,1652.4
S02290,Brasilia,DF,7,7,0,0,545.62,545.62
S02291,lencois paulista,SP,5,5,0,328.36,0,328.36
S02313,cajamar,SP,197,197,0,29005.22,29005.22,58010.44
S02314,campo magro,PR,1,1,0,0,301.95,301.95
S02318,rio de janeiro,RJ,1,1,0,0,557.72,557.72
S02319,curitiba,PR,7,7,0,1197.94,1197.94,2395.88
S02323,florianopolis,SC,4,4,0,0,185.01,185.01
S02328,sa~o paulo,SP,3,3,0,257.4,0,257.4
S02332,sa~o paulo,SP,2,2,0,83.52,0,83.52
S02335,sa~o paulo,SP,3,3,0,76.33,76.33,152.66
S02337,santo andre,SP,3,3,0,0,430.71,430.71
S02340,itajai,SC,9,9,0,705.47,705.47,1410.94
S02341,sa~o paulo,SP,2,2,0,0,255.04,255.04
S02346,rio de janeiro,RJ,4,4,0,172.65,172.65,345.3
S02351,salto,SP,122,122,0,15431.87,15431.87,30863.74
S02356,porto alegre,RS,2,2,0,212.57,0,212.57
S02362,sa~o paulo,SP,3,3,0,0,894.7,894.7
S02365,sa~o paulo,SP,12,12,0,0,17057.28,17057.28
S02367,mogi guacu,SP,13,13,0,0,1967.58,1967.58
S02374,assis,SP,7,7,0,696.08,0,696.08
S02379,sorocaba,SP,8,8,0,0,10128.88,10128.88
S02382,paulinia,SP,9,9,0,4658.39,0,4658.39
S02385,tiradentes,MG,1,1,0,0,340.48,340.48
S02387,sa~o paulo,SP,1,1,0,98.31,0,98.31
S02391,curitiba,PR,10,10,0,0,1591.78,1591.78
S02396,sa~o paulo,SP,3,3,0,0,100.01,100.01
S02403,sa~o paulo,SP,59,59,0,15196.12,15196.12,30392.24
S02405,hortolandia,SP,302,302,0,0,36306.9299999999,36306.9299999999
S02406,sa~o paulo,SP,4,4,0,0,491.33,491.33
S02408,fortaleza,CE,1,1,0,0,72.52,72.52
S02409,guanambi,BA,21,21,0,0,17413.86,17413.86
S02412,sao miguel do oeste,SC,1,1,0,0,55.79,55.79
S02426,sa~o paulo,SP,26,26,0,1438.89,0,1438.89
S02428,pocos de caldas,MG,30,30,0,2302.26,2302.26,4604.52
S02430,São Bernardo do Campo,SP,1,1,0,53.61,0,53.61
S02441,porto belo,SC,7,7,0,0,1068.46,1068.46
S02444,angra dos reis,RJ,1,1,0,0,68.32,68.32
S02445,novo hamburgo,RS,1,1,0,0,36.56,36.56
S02447,Brasilia,DF,14,14,5229.62,5229.62,0,10459.24
S02449,itapecerica da serra,SP,128,128,0,11819.64,11819.64,23639.28
S02453,sando andre,SP,14,14,0,0,1885,1885
S02455,maringa,PR,6,6,0,0,565.48,565.48
S02456,São Bernardo do Campo,SP,6,6,0,0,165.24,165.24
S02459,indaiatuba,SP,76,76,5412.43,5412.43,5412.43,16237.29
S02460,brusque,SC,3,3,0,108.02,108.02,216.04
S02480,sa~o paulo,SP,1,1,0,0,20.19,20.19
S02491,curitiba,PR,65,65,0,3633.54,3633.54,7267.08
S02493,sa~o paulo,SP,45,45,0,2661.07,2661.07,5322.14
S02494,nova friburgo,RJ,1,1,0,0,625.33,625.33
S02495,birigui,SP,1,1,0,0,98.56,98.56
S02499,rio de janeiro,RJ,31,31,0,4606.47,4606.47,9212.94
S02500,juiz de fora,MG,5,5,0,2612.56,2612.56,5225.12
S02504,sa~o paulo,SP,136,136,10166.73,10166.73,10166.73,30500.19
S02507,ribeirao preto,SP,1,1,0,0,31.69,31.69
S02509,curitiba,PR,19,19,0,0,5289.05,5289.05
S02512,sa~o paulo,SP,205,205,0,0,57596.79,57596.79
S02515,guaruja,SP,39,39,0,7903.73,7903.73,15807.46
S02518,eusebio,CE,1,1,90.23,0,0,90.23
S02520,sa~o paulo,SP,1,1,0,12.22,0,12.22
S02524,contagem,MG,12,12,0,0,3490.89,3490.89
S02527,rio de janeiro,RJ,80,80,0,14467.17,14467.17,28934.34
S02529,sao bento,PB,9,9,0,0,964.99,964.99
S02531,sa~o paulo,SP,80,80,4329.37,4329.37,4329.37,12988.11
S02536,Belo Horizonte,MG,1,1,0,0,72.96,72.96
S02543,ibitinga,SP,225,225,0,30663.6,30663.6,61327.2
S02550,Belo Horizonte,MG,1,1,0,305.69,0,305.69
S02553,sa~o paulo,SP,2,2,0,0,177.42,177.42
S02554,nova odessa,SP,1,1,0,0,61.94,61.94
S02557,porto seguro,BA,15,15,0,1774.94,1774.94,3549.88
S02559,jundiai,SP,10,10,0,2574.91,2574.91,5149.82
S02561,Brasilia,DF,20,20,0,2101.82,2101.82,4203.64
S02566,São José dos Pinhais,PR,1,1,0,0,201.34,201.34
S02572,sa~o paulo,SP,30,30,0,1713.13,1713.13,3426.26
S02575,guaratingueta,SP,1,1,61.16,0,0,61.16
S02578,pompeia,SP,19,19,0,6648.92,6648.92,13297.84
S02581,sa~o paulo,SP,65,65,0,0,5665.9,5665.9
S02586,santo andre,SP,7,7,0,0,1945.29,1945.29
S02593,artur nogueira,SP,3,3,0,559.95,0,559.95
S02603,curitiba,PR,10,10,0,0,619.14,619.14
S02606,atibaia,SP,2,2,0,0,55.98,55.98
S02610,sa~o paulo,SP,1,1,0,0,63.29,63.29
S02611,formosa,GO,1,1,0,0,169.01,169.01
S02617,sa~o paulo,SP,3,3,0,0,516.91,516.91
S02623,sa~o paulo,SP,19,19,0,942.96,0,942.96
S02626,sao caetano do sul,SP,29,29,0,2362.92,2362.92,4725.84
S02634,juiz de fora,MG,8,8,0,0,421.25,421.25
S02638,igrejinha,RS,2,2,0,258.13,0,258.13
S02639,sa~o paulo,SP,1,1,0,103.37,0,103.37
S02642,sao pedro da aldeia,RJ,13,13,0,0,984.58,984.58
S02645,sa~o paulo,SP,8,8,0,0,1573.77,1573.77
S02653,sa~o paulo,SP,1,1,0,0,148.15,148.15
S02669,osvaldo cruz,SP,1,1,0,0,98.34,98.34
S02670,cachoeira do sul,RS,3,3,0,0,359.03,359.03
S02671,cascavel,PR,1,1,0,108.6,0,108.6
S02674,cachoeiro de itapemirim,ES,4,4,0,0,1962.41,1962.41
S02678,curitiba,PR,2,2,0,3023.31,0,3023.31
S02679,sa~o paulo,SP,124,124,0,10752.67,10752.67,21505.34
S02684,rio de janeiro,RJ,10,10,0,434.69,434.69,869.38
S02688,sa~o paulo,SP,177,177,0,28647.95,28647.95,57295.9
S02689,rio de janeiro,RJ,7,7,408.57,408.57,0,817.14
S02692,sa~o paulo,SP,1,1,0,65.11,0,65.11
S02695,cruzeiro,SP,93,93,0,7815.02,7815.02,15630.04
S02701,sa~o paulo,SP,14,14,0,0,2707.12,2707.12
S02704,São Bernardo do Campo,SP,34,34,0,6845.98,6845.98,13691.96
S02705,sa~o paulo,SP,2,2,0,1043.43,0,1043.43
S02707,sa~o paulo,SP,1,1,0,0,234.4,234.4
S02709,santos,SP,54,54,0,5577.33,5577.33,11154.66
S02713,sa~o paulo,SP,43,43,0,6836.11,6836.11,13672.22
S03092,curitiba,PR,18,18,0,2439.23,2439.23,4878.46
S03093,mirassol,SP,14,14,0,2259.55,2259.55,4519.1
S02721,guarulhos,SP,9,9,0,540.03,540.03,1080.06
S02724,duque de caxias,RJ,12,12,0,0,1149.78,1149.78
S02740,sa~o paulo,SP,3,3,0,0,106.27,106.27
S02742,sa~o paulo,SP,2,2,0,108.73,0,108.73
S02745,rio de janeiro,RJ,7,7,0,0,278.22,278.22
S02746,sa~o paulo,SP,1,1,0,0,327.39,327.39
S02747,curitiba,PR,25,25,0,3832.73,3832.73,7665.46
S02748,aracatuba,SP,14,14,0,1132.1,1132.1,2264.2
S02749,brejao,PE,35,35,0,4789.01,4789.01,9578.02
S02751,sao jose do rio preto,SP,2,2,0,0,106.46,106.46
S02755,carapicuiba,SP,4,4,0,0,996.84,996.84
S02757,sa~o paulo,SP,2,2,0,0,484.34,484.34
S02759,marilia,SP,1,1,0,0,57.47,57.47
S02773,amparo,SP,1,1,0,141.42,0,141.42
S02790,blumenau,SC,1,1,0,144.47,0,144.47
S02792,Belo Horizonte,MG,1,1,0,34.1,0,34.1
S02795,ubatuba,SP,18,18,0,1703.14,0,1703.14
S02796,guarulhos,SP,6,6,0,0,180.56,180.56
S02797,curitiba,PR,17,17,0,4705.28,4705.28,9410.56
S02799,aracatuba,SP,8,8,0,336.49,0,336.49
S02801,sa~o paulo,SP,19,19,0,1203.75,1203.75,2407.5
S02803,teresopolis,RJ,57,57,0,0,53856.82,53856.82
S02814,sa~o paulo,SP,1,1,0,3009.53,0,3009.53
S02815,itapecerica da serra,SP,2,2,0,0,338.63,338.63
S02816,bauru,SP,23,23,0,1995.33,1995.33,3990.66
S02821,uberlandia,MG,22,22,0,3047.24,3047.24,6094.48
S02823,maringa,PR,218,218,0,31140.43,31140.43,62280.86
S02826,sa~o paulo,SP,131,131,0,6281.59,6281.59,12563.18
S02832,sao  paulo,SP,50,50,0,10929.79,10929.79,21859.58
S02839,Belo Horizonte,MG,9,9,0,528.3,528.3,1056.6
S02840,sa~o paulo,SP,1,1,0,27.01,0,27.01
S02851,londrina,PR,1,1,0,325.33,0,325.33
S02853,ribeirao preto,SP,1,1,0,0,66.89,66.89
S02862,sa~o paulo,SP,8,8,0,1662.85,1662.85,3325.7
S02867,sa~o paulo,SP,2,2,65.83,0,0,65.83
S02868,sa~o paulo,SP,33,33,0,12087.32,12087.32,24174.64
S02869,londrina,PR,7,7,1643.84,1643.84,0,3287.68
S02879,curitiba,PR,1,1,0,0,327.25,327.25
S02882,goiania,GO,1,1,0,6726.66,0,6726.66
S02887,botucatu,SP,23,23,0,2584.25,2584.25,5168.5
S02888,sao goncalo,RJ,130,130,0,17207.77,17207.77,34415.54
S02889,rio de janeiro,RJ,20,20,0,0,1233.12,1233.12
S02890,araraquara,SP,9,9,0,892.54,892.54,1785.08
S02916,sa~o paulo,SP,29,29,0,0,6892.73,6892.73
S02919,artur nogueira,SP,5,5,0,869.44,0,869.44
S02929,itaquaquecetuba,SP,8,8,0,0,574.84,574.84
S02932,sa~o paulo,SP,8,8,0,7785.48,7785.48,15570.96
S02933,sa~o paulo,SP,192,192,0,11945.11,11945.11,23890.22
S02934,ponta grossa,PR,2,2,0,177.94,0,177.94
S02935,presidente getulio,SC,1,1,0,219.06,0,219.06
S02937,itauna,MG,1,1,0,169,0,169
S02940,fernandopolis,SP,9,9,0,2117.55,2117.55,4235.1
S02941,vitoria,ES,7,7,0,769.38,769.38,1538.76
S02962,sa~o paulo,SP,110,110,4306.73,4306.73,0,8613.46
S02963,cascavel,PR,20,20,0,6671.2,0,6671.2
S02964,penapolis,SP,4,4,0,0,507.13,507.13
S02975,porto ferreira,SP,18,18,2474.55,2474.55,0,4949.1
S02976,rio do sul,SC,9,9,0,1586.73,0,1586.73
S02977,rio de janeiro,RJ,3,3,0,1328.18,0,1328.18
S02978,barueri,SP,3,3,0,4874.36,4874.36,9748.72
S02982,vicosa,MG,32,32,0,0,26790.59,26790.59
S02983,votorantim,SP,17,17,0,1180.85,1180.85,2361.7
S02984,ararangua,SC,5,5,0,594.58,0,594.58
S02985,sa~o paulo,SP,2,2,0,161.8,0,161.8
S01023,indaiatuba,SP,5,5,0,839.35,839.35,1678.7
S01029,curitiba,PR,20,20,0,1667.08,0,1667.08
S01030,sa~o paulo,SP,1,1,0,179.46,0,179.46
S01033,foz do iguacu,PR,81,81,0,12562.9,12562.9,25125.8
S01039,guarulhos,SP,3,3,0,441.6,0,441.6
S01042,morrinhos,GO,13,13,0,1123.57,0,1123.57
S01044,joinville,SC,2,2,0,0,433.72,433.72
S01045,sao joao del rei,MG,39,39,0,4617.97,0,4617.97
S01046,bauru,SP,15,15,0,0,2249.25,2249.25
S01048,sa~o paulo,SP,7,7,0,282.76,282.76,565.52
S01061,sorocaba,SP,3,3,0,194.24,0,194.24
S01072,santa rosa,RS,1,1,0,0,166.05,166.05
S01076,navegantes,SC,62,62,0,7283.69,7283.69,14567.38
S01078,bertioga,SP,59,59,0,5031.95,5031.95,10063.9
S01091,presidente prudente,SP,1,1,0,0,880.75,880.75
S01097,sa~o paulo,SP,126,126,23433.66,23433.66,23433.66,70300.98
S01104,campinas,SP,140,140,10671.6,10671.6,10671.6,32014.8
S01116,paranavai,PR,16,16,0,2191.65,2191.65,4383.3
S01121,umuarama,PR,27,27,0,7052.7,7052.7,14105.4
S01127,itajobi,SP,1,1,784.8,0,0,784.8
S01128,uberlandia,MG,2,2,0,183.89,0,183.89
S01131,sa~o paulo,SP,4,4,0,0,1572.28,1572.28
S01137,sa~o paulo,SP,32,32,0,3473.13,3473.13,6946.26
S01138,cotia,SP,24,24,0,514.19,514.19,1028.38
S01144,sa~o paulo,SP,1,1,0,714.91,0,714.91
S01145,sa~o paulo,SP,7,7,0,13636.28,0,13636.28
S01149,santana de parnaiba,SP,12,12,0,4131.27,4131.27,8262.54
S01150,sa~o paulo,SP,1,1,0,0,1370.41,1370.41
S01152,pompeia,SP,5,5,0,0,550.05,550.05
S01153,florianopolis,SC,1,1,0,327.49,0,327.49
S01163,porto alegre,RS,2,2,0,0,274.86,274.86
S01174,ribeirao preto,SP,3,3,0,0,628.59,628.59
S01175,sa~o paulo,SP,28,28,0,4125.46,4125.46,8250.92
S01179,ibitinga,SP,53,53,0,4395.84,4395.84,8791.68
S01180,pinhais/pr,PR,3,3,0,0,1027.96,1027.96
S01182,sa~o paulo,SP,17,17,0,3247.09,3247.09,6494.18
S01183,campinas,SP,29,29,0,0,16375.91,16375.91
S01196,divisa nova,MG,1,1,0,88.09,0,88.09
S01203,sa~o paulo,SP,55,55,10927.37,10927.37,10927.37,32782.11
S01204,sa~o paulo,SP,3,3,0,0,1390.47,1390.47
S01207,sa~o paulo,SP,14,14,2299.33,2299.33,0,4598.66
S01208,curitiba,PR,2,2,0,0,432.12,432.12
S01210,sa~o paulo,SP,2,2,0,0,93.1,93.1
S01211,jundiai,SP,1,1,0,0,420.29,420.29
S01222,itaborai,RJ,17,17,0,663.72,0,663.72
S01232,alvorada,RS,7,7,0,0,592.73,592.73
S01236,sa~o paulo,SP,1982,1982,0,148001.92,148001.92,296003.84
S01243,sa~o paulo,SP,6,6,0,284.31,0,284.31
S01244,morrinhos,GO,19,19,0,2221.39,2221.39,4442.78
S01247,ribeirao preto,SP,2,2,0,181.94,0,181.94
S01248,macatuba,SP,1,1,0,25.69,0,25.69
S01249,Balneário Camboriú,SC,4,4,0,0,194.44,194.44
S01260,ribeirao preto,SP,11,11,0,1101.99,1101.99,2203.98
S01273,São Bernardo do Campo,SP,2,2,0,670.98,670.98,1341.96
S01274,capivari,SP,75,75,0,4941.95,4941.95,9883.9
S01277,osasco,SP,6,6,0,0,677.13,677.13
S01278,guarulhos,SP,83,83,0,0,7049.49,7049.49
S01285,sa~o paulo,SP,1,1,0,0,35.13,35.13
S01290,batatais,SP,35,35,0,4639.42,4639.42,9278.84
S01291,sao sebastiao da grama/sp,SP,1,1,0,0,76.64,76.64
S01303,rio de janeiro,RJ,36,36,0,0,4271.73,4271.73
S01304,niteroi,RJ,19,19,0,1901.77,1901.77,3803.54
S01308,Belo Horizonte,MG,10,10,0,1055.66,0,1055.66
S01309,torres,RS,3,3,0,0,209.88,209.88
S02990,sa~o paulo,SP,26,26,5779.08,5779.08,5779.08,17337.24
S02991,sa~o paulo,SP,24,24,0,0,4748.98,4748.98
S03000,sa~o paulo,SP,120,120,0,11485.45,11485.45,22970.9
S03007,ribeirao preto,SP,2,2,0,158.14,0,158.14
S03011,sa~o paulo,SP,21,21,0,16607.42,16607.42,33214.84
S03014,blumenau,SC,10,10,0,1709.44,1709.44,3418.88
S03015,ferraz de vasconcelos,SP,1,1,0,137.39,0,137.39
S03018,sa~o paulo,SP,9,9,0,0,638.13,638.13
S03023,Belo Horizonte,MG,1,1,0,78.64,0,78.64
S03027,sa~o paulo,SP,333,333,20139.99,20139.99,20139.99,60419.9700000001
S03029,presidente prudente,SP,11,11,0,2635.68,0,2635.68
S03032,sa~o paulo,SP,9,9,0,0,1803.12,1803.12
S03033,bonfinopolis de minas,MG,5,5,0,0,671.54,671.54
S03036,rio de janeiro,RJ,13,13,0,0,1068.56,1068.56
S03038,sao caetano do sul,SP,2,2,0,302.36,0,302.36
S03039,foz do iguacu,PR,22,22,0,2484.3,2484.3,4968.6
S03040,serrana,SP,18,18,0,12758.93,12758.93,25517.86
S03050,guarulhos,SP,62,62,0,8349.08,8349.08,16698.16
S03057,joao pessoa,PB,1,1,0,0,882.87,882.87
S03062,uberaba,MG,1,1,0,71.72,0,71.72
S03063,presidente prudente,SP,8,8,0,0,990.88,990.88
S03069,marica,RJ,11,11,0,1787.94,1787.94,3575.88
S03070,curitiba,PR,3,3,0,0,249.98,249.98
S03077,jambeiro,SP,4,4,0,0,1376.94,1376.94
S03080,santo andre,SP,94,94,0,13855.02,13855.02,27710.04
S03087,itabira,MG,4,4,0,183.53,183.53,367.06
S03091,curitiba,PR,1,1,0,0,79.52,79.52
S03094,amparo,SP,60,60,0,11626.62,11626.62,23253.24
S03095,campinas,SP,20,20,1770.86,1770.86,0,3541.72
S01310,cotia,SP,17,17,0,4113.18,4113.18,8226.36
S01311,jundiai,SP,5,5,0,0,726.82,726.82
S01312,sa~o paulo,SP,3,3,0,0,321.02,321.02
S01322,santa maria,RS,1,1,0,0,1255.71,1255.71
S01325,presidente prudente,SP,115,115,0,10562.45,10562.45,21124.9
S01327,uberlandia,MG,9,9,0,0,752.51,752.51
S01335,curitiba,PR,3,3,0,477.01,0,477.01
S01337,maringa,PR,19,19,0,651.68,651.68,1303.36
S01343,rio de janeiro,RJ,9,9,0,586.73,0,586.73
S01348,sorocaba,SP,7,7,0,0,638.31,638.31
S01351,sa~o paulo,SP,13,13,0,932.36,932.36,1864.72
S01356,sa~o paulo,SP,9,9,0,486.2,0,486.2
S01361,pinhalao,PR,11,11,0,0,985.04,985.04
S01366,canoinhas,SC,128,128,9088.17,9088.17,9088.17,27264.51
S01373,Belo Horizonte,MG,12,12,0,1143.24,1143.24,2286.48
S01374,birigui,SP,61,61,0,5121.34,5121.34,10242.68
S01378,caruaru,PE,1,1,0,0,63.08,63.08
S01381,mogi das cruzes,SP,1,1,0,53.72,0,53.72
S01386,rolandia,PR,136,136,27157.45,27157.45,27157.45,81472.3499999999
S01390,amparo,SP,22,22,0,0,2100.98,2100.98
S01391,curitiba,PR,4,4,0,0,1213.03,1213.03
S01396,serra negra,SP,62,62,0,5081.1,5081.1,10162.2
S01401,curitiba,PR,4,4,0,548.75,0,548.75
